英雄名,职业名,职业,生命,攻击,智力,防御,魔防,技巧,生命带小数,攻击带小数,智力带小数,防御带小数,魔防带小数,技巧带小数,铸纹生命,铸纹攻击,铸纹智力,铸纹防御,铸纹魔防,铸纹技巧,铸纹特效,铸纹特效生命,铸纹特效攻击,铸纹特效智力,铸纹特效防御,铸纹特效魔防,铸纹特效技巧,兵修生命,兵修攻击,兵修防御,兵修魔防,心之羁绊4,心之羁绊7,英雄头像,职业图标
马修-影,孤刃逆旅,SP步兵,4630,557,243,327,273,204,4629.93843,556.587584,242.844602,327.063885,273.255332,204.08575,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.2,0.4,0.25,0.15,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/3/33/jptnp8pwifn8hhnmfmacv0e9w268ypp.png
马修-影,影,刺客,4154,511,254,282,248,283,4153.66198,510.94877,254.29404,282.329952,248.191253,282.90007,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.15,0.35,0.3,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
马修-影,英雄,步兵,4463,538,254,317,267,178,4463.3095,538.042928,254.29404,316.584276,266.896472,177.81457,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.15,0.35,0.3,0.15,本部队有5个以上增益效果时，进入战斗后遭受伤害降低10%。,本部队有5个以上增益效果时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
马修-游侠,孤刃逆旅,SP步兵,4678,584,243,327,273,182,4677.93843,583.587584,242.844602,327.063885,273.255332,182.08575,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.2,0.4,0.25,0.15,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/3/33/jptnp8pwifn8hhnmfmacv0e9w268ypp.png
马修-游侠,游侠,弓兵,3743,538,254,263,300,198,3742.88275,537.94877,254.29404,263.156148,300.313661,197.84877,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.15,0.35,0.3,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
马修-游侠,英雄,步兵,4511,565,254,317,267,156,4511.3095,565.042928,254.29404,316.584276,266.896472,155.81457,1000,150,30,90,90,20,攻击、防御+5%；全场“主角光环”友军，周围2格内存在其他友军时，攻击、智力提升10%。,0,0.05,0,0.05,0,0,0.15,0.35,0.3,0.15,本部队有5个以上增益效果时，进入战斗后遭受伤害降低10%。,本部队有5个以上增益效果时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/ay987q7qu8w5472dfn7h9vk7ygrtt25.png/82px-%E5%A4%B4%E5%83%8F_%E9%A9%AC%E4%BF%AE.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
玛丽埃尔,异端裁决者,僧侣,4083,576,290,325,339,138,4082.68144,575.587584,289.76248,325.318536,339.244659,137.76607,1000,150,30,90,90,20,攻击+5%。圣怒直击击杀敌军后，行动结束时获得[圣怒]，反之，使得敌军“无法行动”，持续1回合。,0,0.05,0,0,0,0,0.25,0.4,0.15,0.2,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量100%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/1/16/24zh22yfz4ksxbrj13gnw68zyshfsyq.png/82px-%E5%A4%B4%E5%83%8F_%E7%8E%9B%E4%B8%BD%E5%9F%83%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
玛丽埃尔,赐圣僧侣,僧侣,4404,547,290,351,339,138,4404.316,547.44456,289.76248,350.535468,339.244659,137.76607,1000,150,30,90,90,20,攻击+5%。圣怒直击击杀敌军后，行动结束时获得[圣怒]，反之，使得敌军“无法行动”，持续1回合。,0,0.05,0,0,0,0,0.25,0.4,0.15,0.2,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,治疗量+10%。,https://patchwiki.biligame.com/images/langrisser/thumb/1/16/24zh22yfz4ksxbrj13gnw68zyshfsyq.png/82px-%E5%A4%B4%E5%83%8F_%E7%8E%9B%E4%B8%BD%E5%9F%83%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
玛丽安蒂尔,玛娜导师,法师,3615,256,570,247,377,92,3615.033125,255.5982,569.617225,246.846107,376.8662,92.11202,1000,30,150,90,90,20,技能伤害提升10%，行动结束时若消耗的[玛娜能量]不少于3个，本回合使用的主动技能冷却时间-1。,0,0,0,0,0,0,0.2,0.35,0.15,0.3,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/76/fyagdo02jd0cu381la2zhk04694ugj7.png/82px-%E5%A4%B4%E5%83%8F_%E7%8E%9B%E4%B8%BD%E5%AE%89%E8%92%82%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
玛丽安蒂尔,原初祈求者,僧侣,3615,307,570,247,354,92,3615.033125,307.49238,569.617225,246.846107,353.62298,92.11202,1000,30,150,90,90,20,技能伤害提升10%，行动结束时若消耗的[玛娜能量]不少于3个，本回合使用的主动技能冷却时间-1。,0,0,0,0,0,0,0.2,0.35,0.15,0.3,部队血量低于50%时，遭受伤害降低10%。,治疗效果提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/76/fyagdo02jd0cu381la2zhk04694ugj7.png/82px-%E5%A4%B4%E5%83%8F_%E7%8E%9B%E4%B8%BD%E5%AE%89%E8%92%82%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
梅露帕妮,巫师,法师,3171,276,502,237,357,83,3171.094875,275.94996,502.407765,236.846107,356.96021,83.26305,1000,30,150,90,90,20,治疗效果提升10%；[功勋]到达3层时额外获得效果：“护卫时，先于敌方进行攻击”。,0,0,0,0,0,0,0.15,0.1,0.35,0.35,主动攻击进入战斗时，部队遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/56/ow8of2rkjoo012zejw0et7goa5t16hm.png/82px-%E5%A4%B4%E5%83%8F_%E6%A2%85%E9%9C%B2%E5%B8%95%E5%A6%AE.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
梅露帕妮,公主,僧侣,3171,332,474,237,366,83,3171.094875,331.976164,474.111744,236.846107,365.73417,83.26305,1000,30,150,90,90,20,治疗效果提升10%；[功勋]到达3层时额外获得效果：“护卫时，先于敌方进行攻击”。,0,0,0,0,0,0,0.15,0.1,0.35,0.35,遭受范围伤害降低10%。,治疗效果提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/56/ow8of2rkjoo012zejw0et7goa5t16hm.png/82px-%E5%A4%B4%E5%83%8F_%E6%A2%85%E9%9C%B2%E5%B8%95%E5%A6%AE.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
梅雅,圣者,僧侣,3443,314,514,262,389,104,3443.25608,314.49238,513.75168,261.654072,389.27671,103.79583,1000,30,150,90,90,20,智力+10%，超级大扫除可对3格以内的敌军或友军释放，对敌我双方的驱散数量+1,0,0,0.1,0,0,0,0.4,0.15,0.2,0.25,部队血量100%时，遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/80/exdbhqcbyu60cgrkdh926x6z255ribo.png/82px-%E5%A4%B4%E5%83%8F_%E6%A2%85%E9%9B%85.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
梅雅,皇家女仆,法师,3279,263,544,242,389,104,3278.955125,262.5982,544.0383,241.676153,389.27671,103.79583,1000,30,150,90,90,20,智力+10%，超级大扫除可对3格以内的敌军或友军释放，对敌我双方的驱散数量+1,0,0,0.1,0,0,0,0.4,0.15,0.2,0.25,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/80/exdbhqcbyu60cgrkdh926x6z255ribo.png/82px-%E5%A4%B4%E5%83%8F_%E6%A2%85%E9%9B%85.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
谜之骑士,法骑统帅,骑兵,3762,295,559,321,286,127,3762.46185,295.012718,558.507912,320.888672,285.912529,127.06968,1000,30,150,90,90,20,智力+5%，行动结束时，若[累积移动数]20层及以上，则获得：“攻击、智力+20%”，“移动力+3”，持续1回合。,0,0,0.05,0,0,0,0.2,0.35,0.2,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/pxmwwnviko4rw3vzanm0ootkvsrho0r.png/82px-%E5%A4%B4%E5%83%8F_%E8%B0%9C%E4%B9%8B%E9%AA%91%E5%A3%AB.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
谜之骑士,独角兽统帅,法师,3762,295,502,321,306,127,3762.46185,295.012718,501.987968,320.888672,306.195896,127.06968,1000,30,150,90,90,20,智力+5%，行动结束时，若[累积移动数]20层及以上，则获得：“攻击、智力+20%”，“移动力+3”，持续1回合。,0,0,0.05,0,0,0,0.2,0.35,0.2,0.25,遭受范围伤害降低10%。,范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/pxmwwnviko4rw3vzanm0ootkvsrho0r.png/82px-%E5%A4%B4%E5%83%8F_%E8%B0%9C%E4%B9%8B%E9%AA%91%E5%A3%AB.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
米歇尔,魔铠斗将改,枪兵,4885,583,226,357,242,172,4884.9146,582.587584,226.372887,356.666736,242.327808,172.08575,1000,150,30,90,90,20,攻击、防御+5%；技能命中3名及以上敌军时施加1层[灼焰]，并清除[魔铠替身]剩余冷却时间。,0,0.05,0,0.05,0,0,0.25,0.2,0.4,0.15,遭受范围伤害降低10%。,部队血量低于50%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/54/rtajlaqvxcw30korshyqvyc6buq7wx6.png/82px-%E5%A4%B4%E5%83%8F_%E7%B1%B3%E6%AD%87%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/2/2a/saybrdjne9pmhsrl3ejfs4qw6xo4dzy.png
米歇尔,剑斗统帅,步兵,3948,583,249,319,277,154,3948.1424,582.587584,248.80284,319.063872,276.542976,154.26327,1000,150,30,90,90,20,攻击、防御+5%；技能命中3名及以上敌军时施加1层[灼焰]，并清除[魔铠替身]剩余冷却时间。,0,0.05,0,0.05,0,0,0.25,0.2,0.4,0.15,受到攻击进入战斗时，遭受魔法伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/54/rtajlaqvxcw30korshyqvyc6buq7wx6.png/82px-%E5%A4%B4%E5%83%8F_%E7%B1%B3%E6%AD%87%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
茉,木贤者,僧侣,3401,307,554,237,378,96,3401.025,307.49238,554.231275,236.846107,377.738765,95.79583,1000,30,150,90,90,20,智力+5%，远古树精属性提升，并额外获得[生长复苏]。,0,0,0.05,0,0,0,0.1,0.3,0.2,0.4,部队血量高于80%时，遭受暴击率降低10%。,治疗效果提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/6/6c/cnj4jmckzei0wpacc2rvqhy6awzanid.png/82px-%E5%A4%B4%E5%83%8F_%E8%8C%89.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
茉,巫师,法师,3401,256,554,237,401,96,3401.025,255.5982,554.231275,236.846107,401.49035,95.79583,1000,30,150,90,90,20,智力+5%，远古树精属性提升，并额外获得[生长复苏]。,0,0,0.05,0,0,0,0.1,0.3,0.2,0.4,在树林、草地时，部队遭受魔法伤害降低10%。,在树林、草地时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/6/6c/cnj4jmckzei0wpacc2rvqhy6awzanid.png/82px-%E5%A4%B4%E5%83%8F_%E8%8C%89.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
娜姆,游侠将军,SP弓兵,4370,543,222,290,341,139,4370.405125,543.339304,222.266668,289.7484,341.11506,138.75736,1000,150,30,90,90,20,攻击+10%；使用技能攻击时，若自身6格范围内有移动力降低的敌军，视为自身技能可达射程且远程士兵会一同攻击。,0,0.1,0,0,0,0,0.1,0.4,0.25,0.25,受到远程攻击时，遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,https://patchwiki.biligame.com/images/langrisser/9/97/kuwfr1q3ox5fahhoympu2qmrnpxvmik.png
娜姆,游侠,弓兵,3336,488,244,242,341,208,3335.977875,488.407765,244.28976,242.136979,341.17263,207.81947,1000,150,30,90,90,20,攻击+10%；使用技能攻击时，若自身6格范围内有移动力降低的敌军，视为自身技能可达射程且远程士兵会一同攻击。,0,0.1,0,0,0,0,0.1,0.4,0.35,0.1,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
娜姆,圣天马统帅,飞兵,4042,488,270,294,371,163,4041.53175,488.407765,270.014212,293.982123,371.1869,163.26327,1000,150,30,90,90,20,攻击+10%；使用技能攻击时，若自身6格范围内有移动力降低的敌军，视为自身技能可达射程且远程士兵会一同攻击。,0,0.1,0,0,0,0,0.1,0.4,0.35,0.1,受到远程攻击时，遭受物理伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,https://patchwiki.biligame.com/images/langrisser/5/57/dyglb5nlud5vnkanatxz3qgp6on482t.png
奈米娅,游侠,弓兵,3765,578,247,241,319,224,3764.87168,577.836005,246.57204,240.796409,319.4042,224.20766,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.2,0.35,0.25,0.2,自身处于[危险范围]内，遭受暴击率降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/47/szc67tz9e2xir8v1jqib1glldwrdj90.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%88%E7%B1%B3%E5%A8%85.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
奈米娅,妖精之望,弓兵,3765,578,247,270,295,253,3764.87168,577.836005,246.57204,270.195896,294.7484,253.20182,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.2,0.35,0.25,0.2,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/47/szc67tz9e2xir8v1jqib1glldwrdj90.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%88%E7%B1%B3%E5%A8%85.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
妮丝蒂尔,魔神,魔物,4506,321,343,341,352,102,4506.37738,321.096776,342.89684,341.161182,351.666736,102.11202,1000,30,150,90,90,20,魔防+5%，任意敌军拥有自身施加的[伤口诅咒]或[治疗反转]效果时，自身部队遭受伤害降低10%。,0,0,0,0,0.05,0,0.3,0.1,0.2,0.4,部队血量低于50%时，遭受伤害降低10%。,部队血量低于50%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/b/bf/hd5sh310capbob6pnqhxnieyputhghh.png/82px-%E5%A4%B4%E5%83%8F_%E5%A6%AE%E4%B8%9D%E8%92%82%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
妮丝蒂尔,血魔姬,魔物,4185,321,343,330,375,117,4185.1765,321.096776,342.89684,329.508632,375.07984,117.107,1000,30,150,90,90,20,魔防+5%，任意敌军拥有自身施加的[伤口诅咒]或[治疗反转]效果时，自身部队遭受伤害降低10%。,0,0,0,0,0.05,0,0.3,0.1,0.2,0.4,遭受范围伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/b/bf/hd5sh310capbob6pnqhxnieyputhghh.png/82px-%E5%A4%B4%E5%83%8F_%E5%A6%AE%E4%B8%9D%E8%92%82%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
宁芙,深海的风铃,水兵,3702,305,544,277,339,148,3701.62117,305.008327,543.756192,277.4384,339.461824,147.7905,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.2,0.35,0.2,0.25,部队血量高于80%时，遭受暴击率降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f5/d2hjnzh0knydvd91hqfggufaqauw16k.png/82px-%E5%A4%B4%E5%83%8F_%E5%AE%81%E8%8A%99.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
宁芙,幻逝谜伶,水兵,3702,305,544,289,308,110,3701.62117,305.008327,543.756192,288.7484,307.542976,110.35024,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.2,0.35,0.2,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f5/d2hjnzh0knydvd91hqfggufaqauw16k.png/82px-%E5%A4%B4%E5%83%8F_%E5%AE%81%E8%8A%99.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
诺埃米,织魔师,法师,3503,316,517,272,344,125,3502.68384,315.64676,516.936576,271.980224,344.161182,124.75736,1000,30,150,90,90,20,智力+5%，弈能法衣状态持续期间每次主动攻击造成伤害时，使弈能法衣冷却时间-2。,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/1znnxrg6ok4xsd822408wu798g8x5gr.png/82px-%E5%A4%B4%E5%83%8F_%E8%AF%BA%E5%9F%83%E7%B1%B3.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
诺埃米,巫师,法师,3340,262,547,252,393,96,3339.5835,262.3764,547.44456,251.542976,392.63579,95.79583,1000,30,150,90,90,20,智力+5%，弈能法衣状态持续期间每次主动攻击造成伤害时，使弈能法衣冷却时间-2。,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,遭受范围伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/1znnxrg6ok4xsd822408wu798g8x5gr.png/82px-%E5%A4%B4%E5%83%8F_%E8%AF%BA%E5%9F%83%E7%B1%B3.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
女神化身,圣者,僧侣,3379,316,526,256,415,96,3379.06824,315.64676,526.443008,256.368168,415.07984,95.79583,1000,30,150,90,90,20,智力+5%，使用[女神的洗礼]命中友军时，每命中1名友军冷却时间-1，冷却时间最多-3。,0,0,0.05,0,0,0,0.2,0.35,0.15,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/75/p6w9sqa4wob4kgfb1nx8q8irqjjzmgm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%B3%E7%A5%9E%E5%8C%96%E8%BA%AB.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
女神化身,巫师,法师,3218,262,558,237,415,96,3218.396625,262.3764,557.61173,236.846107,415.07984,95.79583,1000,30,150,90,90,20,智力+5%，使用[女神的洗礼]命中友军时，每命中1名友军冷却时间-1，冷却时间最多-3。,0,0,0.05,0,0,0,0.2,0.35,0.15,0.3,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/75/p6w9sqa4wob4kgfb1nx8q8irqjjzmgm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%B3%E7%A5%9E%E5%8C%96%E8%BA%AB.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
欧米伽,大统帅,刺客,4012,548,244,275,267,304,4011.7042,548.44456,244.28976,274.909992,266.542976,303.66967,1000,150,30,90,90,20,技巧+10%，使用技能进入战斗时，士兵射程+1，英雄造成伤害提升10%。,0,0,0,0,0,0.1,0.15,0.4,0.2,0.25,受到近战攻击时，遭受物理伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9d/cddhpwg2jhpahwi4v16yqi0ggtxt5uz.png/82px-%E5%A4%B4%E5%83%8F_%E6%AC%A7%E7%B1%B3%E4%BC%BD.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
