装备名称,类别,生命,攻击,智力,防御,魔防,技巧,基础加成,满级特效,常驻生命,常驻攻击,常驻智力,常驻防御,常驻魔防,常驻技巧,满血生命,满血攻击,满血智力,满血防御,满血魔防,满血技巧,80血生命,80血攻击,80血智力,80血防御,80血魔防,80血技巧,50血生命,50血攻击,50血智力,50血防御,50血魔防,50血技巧,50血以下生命,50血以下攻击,50血以下智力,50血以下防御,50血以下魔防,50血以下技巧,图片地址
魔科学武装(米歇尔专属),武器,364,118,0,0,0,0,生命+364，攻击+118,攻击+10%，对敌军造成伤害后，50%概率施加1层[灼焰]，自身获得“施放直线技能时，技能射程+1，持续1回合，不可驱散”。,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/3/3a/gfliae2yaqoxb5m9jsigs9eteu6pmzh.png/59px-%E9%AD%94%E7%A7%91%E5%AD%A6%E6%AD%A6%E8%A3%85.png
魔蜴外皮,衣服,509,0,0,59,0,0,生命+509，防御+59,生命+10%。被攻击进入战斗前，有50%的概率使敌军遭受一个随机的强力弱化效果。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/a4/lhlf6lbsn0y4tefdq5fs3ie9i16iqcp.png/53px-%E9%AD%94%E8%9C%B4%E5%A4%96%E7%9A%AE.png
魔血的角盔(妮丝蒂尔专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。部队生命80%及以上时，防御，魔防提升10%，对敌军造成伤害后，使其“造成魔法伤害降低20%”，持续2回合。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/49/s0ravk7xdnirq16loetspz9rqzb8hy9.png/58px-%E9%AD%94%E8%A1%80%E7%9A%84%E8%A7%92%E7%9B%94.png
魔龙的凝视,头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+5%，被远程攻击进入战斗时，英雄防御提升15%,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/02/d6hnwae9gtc9ofi4l0xni8f3qvj88ud.png/55px-%E9%AD%94%E9%BE%99%E7%9A%84%E5%87%9D%E8%A7%86.png
鲜花礼帽,头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。行动结束时， 如果部队生命低于50%，则恢复20%生命。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/b/b2/onbty9e5ndljxlmhlrg9o4g25ri51hi.png/59px-%E9%B2%9C%E8%8A%B1%E7%A4%BC%E5%B8%BD.png
鸡毛掸,武器,583,85,0,0,0,0,生命+583，攻击+85,造成的所有伤害降低10%，英雄的普通攻击射程+1。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/9/93/k5phhfxq94xuodjc3cdlw8kllxjbk0h.png/59px-%E9%B8%A1%E6%AF%9B%E6%8E%B8.png
黄金狮子(迪哈尔特专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,魔防+10%。如果本回合击杀过敌军，行动结束时，使自身3格范围内的1个敌军“眩晕”1回合。,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/8/8e/tp0iekifj336qrsjtubbjt9pu1cxgwy.png/53px-%E9%BB%84%E9%87%91%E7%8B%AE%E5%AD%90.png
黎明守护者(塞蕾娜专属),衣服,437,0,0,65,0,0,生命+437，防御+65,"防御+10%。自身3格范围内，生命低于80%的所有友军全部视为""失去士兵""。",0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/47/fb8c5q486ickjjx0jgexz24cq2ze4g0.png/51px-%E9%BB%8E%E6%98%8E%E5%AE%88%E6%8A%A4%E8%80%85.png
黑喵船长帽(杰克船长专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。携带技能无视cost限制。处于[航线道标]指挥范围内的友军主动攻击造成伤害后偷取敌军1个强化效果，并在行动结束时对杰克船长施加1个随机强化效果。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/d/d6/k0vsnqoqkdbnm98n9ijci9cxiynemxb.png/59px-%E9%BB%91%E5%96%B5%E8%88%B9%E9%95%BF%E5%B8%BD.png
黑色新娘(拉娜专属),衣服,583,0,0,54,0,0,生命+583，防御+54,生命+5%。进入战斗前，使敌军遭受一个随机的强力弱化效果。,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/ae/61djo4kw2uz7x80e2t1itpgtwz2ae3g.png/51px-%E9%BB%91%E8%89%B2%E6%96%B0%E5%A8%98.png
黑色曙光(索尼娅专属),武器,0,107,107,0,0,0,攻击+107，智力+107,攻击、智力+10%。主动近战攻击进入战斗前，对敌军造成一次固定伤害，伤害值为英雄智力的2倍。主动远程攻击进入战斗后，对敌军造成一次固定伤害，伤害值为英雄攻击的2倍。,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/40/d1nwvih3px95p6o80knqbcfyf8393qh.png/59px-%E9%BB%91%E8%89%B2%E6%9B%99%E5%85%89.png
黯翼翎盔(塔布莉丝专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%。友军被敌军攻击受到伤害后，使伤害来源获得1层[黯翎]。使用技能进入战斗时，敌军每具有1层[黯翎]该技能冷却时间减少1回合。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/4e/rqfz7f3bnhowmlzqjsa5etbk8nsk7mc.png/57px-%E9%BB%AF%E7%BF%BC%E7%BF%8E%E7%9B%94.png
绝末之视(醒觉者专属),头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%。与拥有[咒缚]敌军交战时，部队攻击智力提升15%。死亡时，对伤害来源周围1格范围内的所有敌军施加[咒缚]。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/01/n5cf8vtcsbukbad3tulc0vtdvpw4scw.png/59px-%E7%BB%9D%E6%9C%AB%E4%B9%8B%E8%A7%86.png
